name,price,rating,ratingNumber,img,FirstCategory,SecondCategory,GetItByTomorrow
"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",2.96,4.0,"1,208",https://m.media-amazon.com/images/I/518mUXLlFZS._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",52.98,4.4,"25,006",https://m.media-amazon.com/images/I/31YZ2ZYT66L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,ExternalDevices&DataStorage,True
Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),3.56,4.6,"33,434",https://m.media-amazon.com/images/I/41NYfAbBY2L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",7.49,4.4,"6,301",https://m.media-amazon.com/images/I/31C+JNS-7PL._SY300_SX300_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",30.9,4.4,"22,618",https://m.media-amazon.com/images/I/41hzQslWQlL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",21.42,4.3,"20,342",https://m.media-amazon.com/images/I/318egjvJ0mL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,NetworkingDevices,False
"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",1.07,4.4,"7,429",https://m.media-amazon.com/images/I/41yNejBMf+L._SY300_SX300_.jpg,OfficeProducts,OfficePaperProducts,False
OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),7.13,4.0,"26,423",https://m.media-amazon.com/images/I/41tWgm56a0L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",23.8,4.2,"31,305",https://m.media-amazon.com/images/I/41W4O2H532L._SX300_SY300_QL70_FMwebp_.jpg,Electronics,WearableTechnology,False
"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",24.99,3.8,"11,213",https://m.media-amazon.com/images/I/31pnooau8vS._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,NetworkingDevices,True
Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),2.13,4.1,"10,174",https://m.media-amazon.com/images/I/41nub-26HfL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",16.02,4.2,"17,413",https://m.media-amazon.com/images/I/41X6hey-ExL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",4.16,4.2,"6,676",https://m.media-amazon.com/images/I/31Vt3iyEaIL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,Cameras&Photography,True
"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",3.42,4.4,"8,076",https://m.media-amazon.com/images/I/51jNo4QNTNL._SY445_SX342_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),4.16,4.1,"18,656",https://m.media-amazon.com/images/I/21e4IoLXBFL._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,ExternalDevices&DataStorage,True
"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",10.47,4.4,"31,599",https://m.media-amazon.com/images/I/41PBiq0KGUL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,GeneralPurposeBatteries&BatteryChargers,True
"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",2.98,3.9,"13,971",https://m.media-amazon.com/images/I/41tcZ6fcJML._SX300_SY300_QL70_FMwebp_.jpg,Electronics,GeneralPurposeBatteries&BatteryChargers,False
"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",2.37,3.6,"2,492",https://m.media-amazon.com/images/I/31CndDabh2L._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,1.77,3.5,"2,523",https://m.media-amazon.com/images/I/41Cdc4mU7RL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",5.58,4.1,352,https://m.media-amazon.com/images/I/41t4-FpawsL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",14.13,4.1,"1,662",https://m.media-amazon.com/images/I/41qTZXl3KaL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,10.11,4.0,"7,352",https://m.media-amazon.com/images/I/31ikDjsSOML._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",3.91,4.1,"3,441",https://m.media-amazon.com/images/I/214VmJYxx9L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",3.2,4.0,93,https://m.media-amazon.com/images/I/51ucu0nCeSL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,3.56,3.8,"40,895",https://m.media-amazon.com/images/I/31Dj+5AQcJL._SY300_SX300_.jpg,Electronics,Cameras&Photography,True
"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",6.54,4.3,"11,006",https://m.media-amazon.com/images/I/31bMTTJF1xL._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",1.36,4.2,"8,938",https://m.media-amazon.com/images/I/51LTAUNKg9L._SX300_SY300_QL70_FMwebp_.jpg,OfficeProducts,OfficePaperProducts,True
"Pentonic Multicolor Ball Point Pen, Pack of 10",1.43,4.1,"4,308",https://m.media-amazon.com/images/I/410DCX0vt4L._SX300_SY300_QL70_FMwebp_.jpg,OfficeProducts,OfficePaperProducts,False
"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",17.74,4.6,"10,652",https://m.media-amazon.com/images/I/31DstM4dQ8L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
Apsara Platinum Pencils Value Pack - Pack of 20,1.18,4.3,"5,036",https://m.media-amazon.com/images/I/41q7jfLMl3L._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,CraftMaterials,False
"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",1.77,4.0,"5,057",https://m.media-amazon.com/images/I/31aJNyKmGHL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,6.85,4.2,"8,537",https://m.media-amazon.com/images/I/31MDFikz-wL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),2.12,4.3,"2,450",https://m.media-amazon.com/images/I/31pJvN8OkSL._SX300_SY300_QL70_FMwebp_.jpg,OfficeProducts,OfficePaperProducts,False
"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",19.04,3.7,676,https://m.media-amazon.com/images/I/41akwKtryWL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",False
Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),5.94,3.9,"1,173",https://m.media-amazon.com/images/I/411dgEJpANL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",2.37,4.3,"9,998",https://m.media-amazon.com/images/I/31I1oK5hM1L._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",29.76,4.1,"5,852",https://m.media-amazon.com/images/I/410jqIm0YoL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,WearableTechnology,False
"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",2.37,4.2,362,https://m.media-amazon.com/images/I/41xQ7QVZMSL._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,Components,True
SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,11.18,4.5,"2,05,052",https://m.media-amazon.com/images/I/41x8yDAjWJL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,Accessories,False
"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2 Monitoring, Pin Code Locking Functionality & Split Screen Access, Built in Mic & Speaker for HD Calls, Black, Free Size",29.76,4.0,"9,090",https://m.media-amazon.com/images/I/415mk3uip9L._SX300_SY300_QL70_FMwebp_.jpg,Electronics,WearableTechnology,False
"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device connectivity with Microsoft Swift Pair | 3-Level Adjustable DPI up to 2400 | Battery Life: up to 1 yr",17.14,4.5,"4,099",https://m.media-amazon.com/images/I/31fORCrbSJL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls and Voice Assistant (Red)",13.09,3.5,"12,966",https://m.media-amazon.com/images/I/31nIcqmP0zL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",False
"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",1.87,4.5,"4,428",https://m.media-amazon.com/images/I/51fhn5ex+GL._SY300_SX300_.jpg,OfficeProducts,OfficePaperProducts,True
"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",1.37,3.3,"5,692",https://m.media-amazon.com/images/I/51tBwj7I8GL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate for Drawing Playing Noting by Kids and Adults Best Birthday Gift Girls Boys, Multicolor",2.08,4.1,21,https://m.media-amazon.com/images/I/41KYzWomjVL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & Ok Google | CP-E21A,23.8,3.8,"1,880",https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,Electronics,Cameras&Photography,True
"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",47.62,3.5,"21,762",https://m.media-amazon.com/images/I/31df-HkJJ7L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,"Printers,Inks&Accessories",True
"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Support, Router | AP | Repeater | Client Modes(Black)",10.7,4.1,"22,375",https://m.media-amazon.com/images/I/31c6zDmtEnL._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,NetworkingDevices,True
RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),3.56,4.5,"2,453",https://m.media-amazon.com/images/I/41J8nz5uEUL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-inch x 3.5-inch)(15x8cm) | Battery Free Cordless Pen with 2048 Pressure Level,39.33,4.4,"13,544",https://m.media-amazon.com/images/I/411UTnBl2TL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",22.51,4.1,"10,976",https://m.media-amazon.com/images/I/31psvbJkfOL._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
Parker Quink Ink Bottle (Black),1.07,4.3,"3,061",https://m.media-amazon.com/images/I/41ds2zVHE4L._SX300_SY300_QL70_FMwebp_.jpg,OfficeProducts,OfficePaperProducts,True
"Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Battery, DSEE-Upscale, Splash Proof, 360RA, Fast Pair, in-Ear Bluetooth Headset with mic for Phone Calls (Black)",19.04,3.6,"2,272",https://m.media-amazon.com/images/I/31lF-FdlrHL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",7.13,4.0,"7,601",https://m.media-amazon.com/images/I/31yI+SWuRzL._SY300_SX300_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",5.06,4.5,"4,219",https://m.media-amazon.com/images/I/41i35PCzzaL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",17.85,4.2,"42,775",https://m.media-amazon.com/images/I/41-U6BdQrcL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,6.54,4.3,"5,556",https://m.media-amazon.com/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",15.42,4.6,"12,375",https://m.media-amazon.com/images/I/31+Svp6IjpL._SY300_SX300_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",3.69,4.5,"5,882",https://m.media-amazon.com/images/I/51UTH-oHa9L._SY300_SX300_QL70_FMwebp_.jpg,Home&Kitchen,CraftMaterials,False
"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",13.68,4.1,"10,443",https://m.media-amazon.com/images/I/41bX3o-ZHqL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",5.94,4.5,434,https://m.media-amazon.com/images/I/51seYZqgz5L._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",11.9,3.5,"1,913",https://m.media-amazon.com/images/I/31i5nmWFmhL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,20.35,4.4,"3,029",https://m.media-amazon.com/images/I/31kFRC4fP6L._SY300_SX300_QL70_FMwebp_.jpg,Computers&Accessories,Components,True
Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,2.98,4.2,"2,628",https://m.media-amazon.com/images/I/41rm-mc937L._SX300_SY300_QL70_FMwebp_.jpg,OfficeProducts,OfficePaperProducts,False
Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,1.07,4.4,"10,718",https://m.media-amazon.com/images/I/51zIKeCjN-L._SX300_SY300_QL70_FMwebp_.jpg,Home&Kitchen,CraftMaterials,True
"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",24.11,4.2,"6,233",https://m.media-amazon.com/images/I/414zbaw52sL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,Mobiles&Accessories,True
"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",17.8,4.5,"10,541",https://m.media-amazon.com/images/I/41zEY42v1tL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",10.7,3.8,"10,751",https://m.media-amazon.com/images/I/31c2Mxy32-L._SX300_SY300_QL70_FMwebp_.jpg,Electronics,HomeAudio,False
"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",4.16,3.9,817,https://m.media-amazon.com/images/I/41FrpTwOndL._SX300_SY300_QL70_FMwebp_.jpg,Computers&Accessories,Accessories&Peripherals,False
"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",10.72,4.0,"36,384",https://m.media-amazon.com/images/I/31Oj5BsHwdL._SX300_SY300_QL70_FMwebp_.jpg,Electronics,Mobiles&Accessories,True
Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,29.65,4.1,"3,606",https://m.media-amazon.com/images/I/31R3Qf2nO0L._SX300_SY300_QL70_FMwebp_.jpg,Electronics,Cameras&Photography,True
"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",1.38,4.4,357,https://m.media-amazon.com/images/I/419w6FnCr2L._SX300_SY300_QL70_FMwebp_.jpg,Electronics,GeneralPurposeBatteries&BatteryChargers,True
